geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
6506,-23.4198,-46.9593,Santana De Parnaiba,SP
6539,-23.4677,-46.8777,Santana De Parnaiba,SP
6529,-23.4058,-46.8736,Santana De Parnaiba,SP
6523,-23.4945,-47.0048,Santana De Parnaiba,SP
6509,-23.452,-46.9388,Santana De Parnaiba,SP
6526,-23.4253,-46.9268,Santana De Parnaiba,SP
6524,-23.4772,-47.0011,Santana De Parnaiba,SP
6505,-23.4094,-46.9434,Santana De Parnaiba,SP
6531,-23.4152,-46.884,Santana De Parnaiba,SP
6533,-23.423,-46.875,Santana De Parnaiba,SP
6525,-23.4223,-46.8931,Santana De Parnaiba,SP
6504,-23.4398,-46.9339,Santana De Parnaiba,SP
6514,-23.4696,-46.9079,Santana De Parnaiba,SP
6517,-23.4761,-46.934,Santana De Parnaiba,SP
6534,-23.4067,-46.8753,Santana De Parnaiba,SP
6626,-23.5457,-46.916,Jandira,SP
6656,-23.5527,-46.9177,Itapevi,SP
6624,-23.5449,-46.9092,Jandira,SP
6636,-23.5557,-46.896,Jandira,SP
6653,-23.5479,-46.9254,Itapevi,SP
6654,-23.5383,-46.9266,Itapevi,SP
6680,-23.5338,-46.9159,Itapevi,SP
6655,-23.556,-46.912,Itapevi,SP
6622,-23.5511,-46.9043,Jandira,SP
6663,-23.5634,-46.9371,Itapevi,SP
6642,-23.5572,-46.8729,Jandira,SP
6652,-23.5505,-46.9274,Itapevi,SP
6620,-23.5421,-46.8918,Jandira,SP
6600,-23.5325,-46.9034,Jandira,SP
6665,-23.5548,-46.9494,Itapevi,SP
6695,-23.5257,-46.9646,Itapevi,SP
6608,-23.5331,-46.9151,Jandira,SP
6685,-23.539,-47.0119,Itapevi,SP
6657,-23.5609,-46.9257,Itapevi,SP
6660,-23.551,-46.9547,Itapevi,SP
6606,-23.5315,-46.9074,Jandira,SP
6693,-23.5417,-46.9383,Itapevi,SP
6604,-23.5397,-46.9041,Jandira,SP
6616,-23.528,-46.9109,Jandira,SP
6612,-23.5222,-46.9233,Jandira,SP
6670,-23.5831,-46.971,Itapevi,SP
6690,-23.5254,-46.952,Itapevi,SP
6694,-23.536,-46.9428,Itapevi,SP
6618,-23.5237,-46.9005,Jandira,SP
6683,-23.548,-46.9209,Itapevi,SP
6696,-23.5268,-46.9432,Itapevi,SP
6602,-23.5327,-46.896,Jandira,SP
6634,-23.5593,-46.9048,Jandira,SP
6610,-23.5242,-46.9209,Jandira,SP
6675,-23.5459,-46.9706,Itapevi,SP
6650,-23.5446,-46.9352,Itapevi,SP
6609,-23.5362,-46.9106,Jandira,SP
6630,-23.5563,-46.8891,Jandira,SP
6684,-23.5389,-46.9422,Itapevi,SP
6631,-23.5471,-46.9051,Jandira,SP
6633,-23.5306,-46.8862,Jandira,SP
6673,-23.5549,-46.9119,Itapevi,SP
6648,-23.5485,-46.8671,Jandira,SP
6716,-23.6052,-46.9076,Cotia,SP
6756,-23.6064,-46.7687,Taboao Da Serra,SP
6755,-23.5998,-46.7673,Taboao Da Serra,SP
6730,-23.6592,-46.9969,Vargem Grande Paulista,SP
6763,-23.6098,-46.7574,Taboao Da Serra,SP
6706,-23.5778,-46.8714,Cotia,SP
6705,-23.5918,-46.8806,Cotia,SP
6775,-23.6382,-46.802,Taboão Da Serra,SP
6785,-23.6318,-46.8045,Taboao Da Serra,SP
6700,-23.6184,-46.94,Cotia,SP
6786,-23.6221,-46.8084,Taboao Da Serra,SP
6765,-23.6233,-46.7696,Taboao Da Serra,SP
6773,-23.6394,-46.7913,Taboao Da Serra,SP
6719,-23.6244,-46.9488,Cotia,SP
6704,-23.5664,-46.9221,Cotia,SP
6754,-23.6052,-46.7622,Taboao Da Serra,SP
6727,-23.6771,-47.0232,Cotia,SP
6712,-23.6054,-46.8482,Cotia,SP
6725,-23.6868,-47.0221,Cotia,SP
6783,-23.6296,-46.7877,Taboao Da Serra,SP
6711,-23.6151,-46.8375,Cotia,SP
6764,-23.6123,-46.7658,Taboao Da Serra,SP
6766,-23.6253,-46.7795,Taboao Da Serra,SP
6713,-23.6159,-46.85,Cotia,SP
6710,-23.6022,-46.8237,Cotia,SP
6770,-23.6366,-46.7895,Taboao Da Serra,SP
6703,-23.594,-46.9106,Cotia,SP
6717,-23.6052,-46.925,Cotia,SP
6709,-23.5866,-46.8181,Cotia,SP
6794,-23.6179,-46.8061,Taboão Da Serra,SP
6708,-23.5852,-46.8418,Cotia,SP
6787,-23.627,-46.7998,Taboao Da Serra,SP
6780,-23.6178,-46.7936,Taboao Da Serra,SP
6726,-23.6659,-47.0299,Cotia,SP
6767,-23.6168,-46.7868,Taboao Da Serra,SP
6715,-23.6093,-46.8753,Cotia,SP
6784,-23.624,-46.7933,Taboão Da Serra,SP
6790,-23.6103,-46.7838,Taboao Da Serra,SP
6768,-23.6077,-46.7527,Taboao Da Serra,SP
6707,-23.5922,-46.8681,Cotia,SP
6753,-23.6044,-46.752,Taboao Da Serra,SP
6702,-23.5809,-46.9241,Cotia,SP
6760,-23.6131,-46.7708,Taboao Da Serra,SP
6774,-23.6413,-46.8004,Taboao Da Serra,SP
6721,-23.6458,-46.9844,Cotia,SP
6714,-23.6003,-46.8714,Cotia,SP
6720,-23.6362,-46.9757,Cotia,SP
6722,-23.6503,-46.9577,Cotia,SP
6795,-23.6151,-46.7986,Taboao Da Serra,SP
6757,-23.6115,-46.7784,Taboao Da Serra,SP
6729,-23.7058,-47.0289,Cotia,SP
6728,-23.6831,-47.0181,Cotia,SP
6701,-23.6049,-46.9699,Cotia,SP
6723,-23.7132,-47.0477,Cotia,SP
6724,-23.6758,-46.9021,Cotia,SP
6793,-23.6197,-46.8102,Taboao Da Serra,SP
6738,-23.6462,-47.0028,Vargem Grande Paulista,SP
6814,-23.6573,-46.8059,Embu Das Artes,SP
6826,-23.6645,-46.8028,Embu Das Artes,SP
6865,-23.743,-46.7911,Itapecerica Da Serra,SP
6843,-23.6588,-46.8613,Embu,SP
6833,-23.6525,-46.838,Embu Das Artes,SP
6835,-23.6787,-46.8536,Embu Das Artes,SP
6850,-23.704,-46.8514,Itapecerica Da Serra,SP
6815,-23.6549,-46.8139,Embu Das Artes,SP
6803,-23.647,-46.8457,Embu Das Artes,SP
6852,-23.712,-46.8593,Itapecerica Da Serra,SP
6846,-23.6354,-46.8733,Embu Das Artes,SP
6867,-23.7542,-46.8097,Itapecerica Da Serra,SP
6876,-23.775,-46.8944,Itapecerica Da Serra,SP
6851,-23.72,-46.8616,Itapecerica Da Serra,SP
6840,-23.6506,-46.8571,Embu Das Artes,SP
6813,-23.6504,-46.8029,Embu Das Artes,SP
6807,-23.6304,-46.8267,Embu,SP
6856,-23.6903,-46.801,Itapecerica Da Serra,SP
6844,-23.6629,-46.8933,Embu Das Artes,SP
6820,-23.6636,-46.7959,Embu Das Artes,SP
6871,-23.7203,-46.8536,Itapecerica Da Serra,SP
6824,-23.6697,-46.8107,Embu Das Artes,SP
6817,-23.6284,-46.8131,Embu Das Artes,SP
6823,-23.672,-46.8034,Embu Das Artes,SP
6890,-23.8544,-46.9545,São Lourenço Da Serra,SP
6804,-23.6424,-46.8498,Embu Das Artes,SP
6872,-23.732,-46.8567,Itapecerica Da Serra,SP
6859,-23.7194,-46.8425,Itapecerica Da Serra,SP
6888,-23.687,-46.8608,Itapecerica Da Serra,SP
6806,-23.6387,-46.8372,Embu Das Artes,SP
6816,-23.6451,-46.8381,Embu Das Artes,SP
6810,-23.6506,-46.796,Embu Das Artes,SP
6863,-23.7209,-46.7987,Itapecerica Da Serra,SP
6853,-23.6891,-46.8508,Itapecerica Da Serra,SP
6864,-23.7481,-46.794,Itapecerica Da Serra,SP
6855,-23.6853,-46.8262,Itapecerica Da Serra,SP
6857,-23.7096,-46.8043,Itapecerica Da Serra,SP
6885,-23.7028,-46.8775,Itapecerica Da Serra,SP
6805,-23.6407,-46.8546,Embu Das Artes,SP
6866,-23.7576,-46.8082,Itapecerica Da Serra,SP
6874,-23.7596,-46.8438,Itapecerica Da Serra,SP
6858,-23.7194,-46.8257,Itapecerica Da Serra,SP
6825,-23.6666,-46.8088,Embu Das Artes,SP
6845,-23.6443,-46.9023,Embu Das Artes,SP
6861,-23.7331,-46.7975,Itapecerica Da Serra,SP
6868,-23.7491,-46.7939,Itapecerica Da Serra,SP
6882,-23.7403,-46.8979,Itapecerica Da Serra,SP
6860,-23.7206,-46.838,Itapecerica Da Serra,SP
6887,-23.7174,-46.8128,Itapecerica Da Serra,SP
6886,-23.7216,-46.8969,Itapecerica Da Serra,SP
6880,-23.7791,-46.9176,Itapecerica Da Serra,SP
6870,-23.7496,-46.8853,Itapecerica Da Serra,SP
6854,-23.6959,-46.847,Itapecerica Da Serra,SP
6830,-23.6461,-46.8414,Embu Das Artes,SP
6869,-23.7424,-46.8474,Itapecerica Da Serra,SP
6873,-23.7537,-46.8589,Itapecerica Da Serra,SP
6877,-23.7788,-46.8982,Itapecerica Da Serra,SP
6881,-23.7443,-46.9181,Itapecerica Da Serra,SP
6818,-23.642,-46.8375,Embu Das Artes,SP
6900,-23.8285,-46.8148,Embu-Guacu,SP
6950,-23.9314,-47.072,Juquitiba,SP
7041,-23.4839,-46.5467,Guarulhos,SP
7084,-23.4532,-46.4845,Guarulhos,SP
7082,-23.4344,-46.5429,Guarulhos,SP
7012,-23.4719,-46.5286,Guarulhos,SP
7061,-23.4511,-46.5501,Guarulhos,SP
7023,-23.4782,-46.5417,Guarulhos,SP
7062,-23.4647,-46.5473,Guarulhos,SP
7020,-23.4696,-46.5381,Guarulhos,SP
7024,-23.4711,-46.5459,Guarulhos,SP
7044,-23.4803,-46.5534,Guarulhos,SP
7021,-23.4761,-46.5363,Guarulhos,SP
7092,-23.4617,-46.5442,Guarulhos,SP
7040,-23.4767,-46.5446,Guarulhos,SP
7074,-23.4574,-46.564,Guarulhos,SP
7031,-23.4965,-46.5467,Guarulhos,SP
7064,-23.4489,-46.5533,Guarulhos,SP
7097,-23.4463,-46.5437,Guarulhos,SP
7091,-23.4644,-46.5427,Guarulhos,SP
7043,-23.4849,-46.5528,Guarulhos,SP
7073,-23.4504,-46.5654,Guarulhos,SP
7096,-23.4506,-46.5373,Guarulhos,SP
7095,-23.4596,-46.5377,Guarulhos,SP
7032,-23.5054,-46.5487,Guarulhos,SP
7010,-23.47,-46.5287,Guarulhos,SP
7072,-23.4489,-46.5573,Guarulhos,SP
7053,-23.4746,-46.561,Guarulhos,SP
7080,-23.4442,-46.5485,Guarulhos,SP
7070,-23.4518,-46.5539,Guarulhos,SP
7063,-23.4572,-46.5601,Guarulhos,SP
7094,-23.4509,-46.545,Guarulhos,SP
7083,-23.4399,-46.5523,Guarulhos,SP
7054,-23.4656,-46.5552,Guarulhos,SP
7090,-23.4674,-46.536,Guarulhos,SP
7050,-23.4626,-46.5533,Guarulhos,SP
7060,-23.452,-46.5481,Guarulhos,SP
7042,-23.4814,-46.5502,Guarulhos,SP
7077,-23.4341,-46.5535,Guarulhos,SP
7025,-23.4838,-46.5416,Guarulhos,SP
7011,-23.4698,-46.5325,Guarulhos,SP
7030,-23.4919,-46.5463,Guarulhos,SP
7093,-23.4603,-46.5409,Guarulhos,SP
7033,-23.4968,-46.5559,Guarulhos,SP
7051,-23.4691,-46.5471,Guarulhos,SP
7085,-23.4209,-46.5502,Guarulhos,SP
7081,-23.4444,-46.5511,Guarulhos,SP
7075,-23.4377,-46.5613,Guarulhos,SP
7022,-23.4765,-46.5392,Guarulhos,SP
7013,-23.4706,-46.5233,Guarulhos,SP
7071,-23.4558,-46.5695,Guarulhos,SP
7076,-23.4332,-46.5653,Guarulhos,SP
7052,-23.4671,-46.5548,Guarulhos,SP
7034,-23.4771,-46.5252,Guarulhos,SP
7056,-23.4594,-46.5653,Guarulhos,SP
7055,-23.4691,-46.5621,Guarulhos,SP
7087,-23.4241,-46.5435,Guarulhos,SP
7133,-23.4401,-46.5114,Guarulhos,SP
7131,-23.4286,-46.522,Guarulhos,SP
7178,-23.3971,-46.3915,Guarulhos,SP
7130,-23.4416,-46.5225,Guarulhos,SP
7144,-23.4168,-46.5075,Guarulhos,SP
7142,-23.4118,-46.5009,Guarulhos,SP
7182,-23.4433,-46.4657,Guarulhos,SP
7114,-23.4515,-46.5301,Guarulhos,SP
7197,-23.4631,-46.5155,Guarulhos,SP
7112,-23.4653,-46.5115,Guarulhos,SP
7191,-23.4574,-46.5108,Guarulhos,SP
7173,-23.4313,-46.4285,Guarulhos,SP
7175,-23.4015,-46.4015,Guarulhos,SP
7123,-23.4456,-46.532,Guarulhos,SP
7141,-23.4259,-46.5045,Guarulhos,SP
7151,-23.4077,-46.4552,Guarulhos,SP
7174,-23.4259,-46.4294,Guarulhos,SP
7155,-23.4164,-46.4691,Guarulhos,SP
7113,-23.4613,-46.5189,Guarulhos,SP
7152,-23.408,-46.4713,Guarulhos,SP
7171,-23.4278,-46.4356,Guarulhos,SP
7111,-23.4646,-46.5209,Guarulhos,SP
7177,-23.4184,-46.3907,Guarulhos,SP
7140,-23.4221,-46.4932,Guarulhos,SP
7170,-23.4319,-46.4487,Guarulhos,SP
7132,-23.4362,-46.5171,Guarulhos,SP
7124,-23.4247,-46.5317,Guarulhos,SP
7135,-23.4223,-46.5201,Guarulhos,SP
7180,-23.4531,-46.4744,Guarulhos,SP
7193,-23.4474,-46.5033,Guarulhos,SP
7195,-23.4496,-46.5124,Guarulhos,SP
7161,-23.4012,-46.4304,Guarulhos,SP
7196,-23.4573,-46.5133,Guarulhos,SP
7153,-23.3764,-46.4519,Guarulhos,SP
7160,-23.4116,-46.4484,Guarulhos,SP
7176,-23.4095,-46.3966,Guarulhos,SP
7172,-23.4227,-46.4331,Guarulhos,SP
7190,-23.46,-46.4947,Guarulhos,SP
7179,-23.3972,-46.4187,Guarulhos,SP
7110,-23.468,-46.5249,Guarulhos,SP
7115,-23.4442,-46.5346,Guarulhos,SP
7192,-23.4519,-46.5062,Guarulhos,SP
7121,-23.4543,-46.5219,Guarulhos,SP
7194,-23.4441,-46.5066,Guarulhos,SP
7181,-23.4489,-46.4678,Guarulhos,SP
7150,-23.4196,-46.4622,Guarulhos,SP
7120,-23.4527,-46.5247,Guarulhos,SP
7145,-23.404,-46.4845,Guarulhos,SP
7159,-23.3833,-46.4054,Guarulhos,SP
7184,-23.404,-46.3772,Guarulhos,SP
7122,-23.447,-46.52,Guarulhos,SP
7134,-23.4301,-46.5106,Guarulhos,SP
7162,-23.4034,-46.4517,Guarulhos,SP
7183,-23.4455,-46.4583,Guarulhos,SP
7143,-23.4187,-46.5037,Guarulhos,SP
7156,-23.3944,-46.4497,Guarulhos,SP
7154,-23.3732,-46.4504,Guarulhos,SP
7241,-23.448,-46.422,Guarulhos,SP
7230,-23.4538,-46.4515,Guarulhos,SP
7252,-23.4463,-46.4019,Guarulhos,SP
7273,-23.4632,-46.4192,Guarulhos,SP
7240,-23.445,-46.4385,Guarulhos,SP
7244,-23.4467,-46.4117,Guarulhos,SP
7243,-23.4347,-46.4089,Guarulhos,SP
7231,-23.455,-46.4692,Guarulhos,SP
7251,-23.435,-46.4001,Guarulhos,SP
7260,-23.4334,-46.5121,Guarulhos,SP
7272,-23.4649,-46.4256,Guarulhos,SP
7242,-23.4402,-46.4215,Guarulhos,SP
7215,-23.473,-46.4394,Guarulhos,SP
7262,-23.4796,-46.3927,Guarulhos,SP
7221,-23.4699,-46.4668,Guarulhos,SP
7223,-23.4676,-46.4794,Guarulhos,SP
7210,-23.4609,-46.4413,Guarulhos,SP
7232,-23.4673,-46.4638,Guarulhos,SP
7270,-23.465,-46.4274,Guarulhos,SP
7263,-23.464,-46.4015,Guarulhos,SP
7261,-23.4107,-46.4229,Guarulhos,SP
7224,-23.4678,-46.4841,Guarulhos,SP
7222,-23.4641,-46.4716,Guarulhos,SP
7220,-23.4646,-46.4646,Guarulhos,SP
7250,-23.4205,-46.371,Guarulhos,SP
7271,-23.412,-46.4596,Guarulhos,SP
7283,-23.4393,-46.4609,Guarulhos,SP
7400,-23.3989,-46.3253,Aruja,SP
7438,-23.4091,-46.2885,Aruja,SP
7401,-23.3853,-46.313,Aruja,SP
7402,-23.3959,-46.319,Aruja,SP
7411,-23.4011,-46.3414,Aruja,SP
7428,-23.4051,-46.3213,Arujá,SP
7432,-23.423,-46.3677,Aruja,SP
7404,-23.3921,-46.3,Aruja,SP
7434,-23.42,-46.3274,Aruja,SP
7439,-23.3975,-46.2716,Aruja,SP
7407,-23.3812,-46.3078,Arujá,SP
7435,-23.4207,-46.32,Arujá,SP
7403,-23.3911,-46.3091,Aruja,SP
7413,-23.4088,-46.3625,Arujá,SP
7405,-23.3864,-46.302,Aruja,SP
7417,-23.3791,-46.3193,Aruja,SP
7440,-23.4299,-46.293,Arujá,SP
7429,-23.4146,-46.328,Arujá,SP
7431,-23.4194,-46.3551,Aruja,SP
7443,-23.4184,-46.3051,Aruja,SP
7424,-23.3321,-46.3094,Aruja,SP
7436,-23.4141,-46.3029,Arujá,SP
7414,-23.4057,-46.3689,Arujá,SP
7437,-23.4246,-46.2935,Aruja,SP
7422,-23.3886,-46.3547,Arujá,SP
7500,-23.3134,-46.2318,Santa Isabel,SP
7600,-23.3236,-46.5715,Mairipora,SP
7776,-23.3435,-46.8402,Cajamar,SP
7704,-23.3775,-46.7535,Caieiras,SP
7756,-23.3926,-46.8649,Cajamar,SP
7716,-23.3425,-46.7458,Caieiras,SP
7700,-23.3623,-46.7406,Caieiras,SP
7724,-23.3591,-46.7258,Caieiras,SP
7714,-23.3492,-46.7586,Caieiras,SP
7733,-23.4082,-46.6723,Caieiras,SP
7713,-23.3472,-46.7549,Caieiras,SP
7748,-23.3919,-46.7291,Caieiras,SP
7786,-23.3339,-46.8334,Cajamar,SP
7745,-23.3869,-46.7149,Caieiras,SP
7703,-23.3766,-46.7515,Caieiras,SP
7715,-23.3463,-46.7535,Caieiras,SP
7793,-23.4124,-46.8376,Cajamar,SP
7790,-23.4062,-46.841,Cajamar,SP
7792,-23.418,-46.8504,Cajamar,SP
7791,-23.4109,-46.8667,Cajamar,SP
7781,-23.2834,-46.8729,Cajamar,SP
7743,-23.3757,-46.7122,Caieiras,SP
7794,-23.4161,-46.821,Cajamar,SP
7739,-23.3926,-46.7142,Caieiras,SP
7740,-23.3898,-46.7119,Caieiras,SP
7749,-23.3857,-46.7393,Caieiras,SP
7718,-23.3397,-46.7569,Caieiras,SP
7726,-23.3748,-46.7001,Caieiras,SP
7750,-23.3589,-46.8781,Cajamar,SP
7788,-23.3509,-46.8286,Cajamar,SP
7787,-23.3353,-46.8286,Cajamar,SP
7717,-23.3349,-46.7505,Caieiras,SP
7744,-23.3957,-46.719,Caieiras,SP
7734,-23.4034,-46.6856,Caieiras,SP
7712,-23.3555,-46.7457,Caieiras,SP
7753,-23.3297,-46.9199,Cajamar,SP
7727,-23.3701,-46.6781,Caieiras,SP
7741,-23.3922,-46.7107,Caieiras,SP
7770,-23.4159,-46.8307,Cajamar,SP
7785,-23.3328,-46.8304,Cajamar,SP
7760,-23.3301,-46.8325,Jordanesia,SP
7705,-23.6596,-46.4758,Mauá,SP
7747,-23.3909,-46.7157,Caieiras,SP
7752,-23.3629,-46.8471,Cajamar,SP
7767,-23.3356,-46.9262,Cajamar,SP
7789,-23.362,-46.8477,Cajamar,SP
7768,-23.3353,-46.9146,Cajamar,SP
7778,-23.3616,-46.8723,Cajamar,SP
7764,-23.3767,-46.9268,Cajamar,SP
7807,-23.3173,-46.7321,Franco Da Rocha,SP
7862,-23.3207,-46.7097,Franco Da Rocha,SP
7810,-23.3279,-46.7649,Franco Da Rocha,SP
7830,-23.2966,-46.7598,Franco Da Rocha,SP
7853,-23.3221,-46.712,Franco Da Rocha,SP
7861,-23.3149,-46.7147,Franco Da Rocha,SP
7840,-23.3164,-46.7322,Franco Da Rocha,SP
7809,-23.3261,-46.7486,Franco Da Rocha,SP
7851,-23.3298,-46.7219,Franco Da Rocha,SP
7803,-23.3333,-46.733,Franco Da Rocha,SP
7801,-23.3221,-46.7244,Franco Da Rocha,SP
7860,-23.3205,-46.7199,Franco Da Rocha,SP
7859,-23.3275,-46.7141,Franco Da Rocha,SP
7808,-23.3198,-46.7427,Franco Da Rocha,SP
7804,-23.3253,-46.7336,Franco Da Rocha,SP
7802,-23.3261,-46.7303,Franco Da Rocha,SP
7865,-23.3041,-46.7216,Franco Da Rocha,SP
7832,-23.3066,-46.7563,Franco Da Rocha,SP
7863,-23.3184,-46.6987,Franco Da Rocha,SP
7850,-23.3336,-46.7244,Franco Da Rocha,SP
7866,-23.2951,-46.7082,Franco Da Rocha,SP
7847,-23.3126,-46.7248,Franco Da Rocha,SP
7841,-23.3147,-46.7384,Franco Da Rocha,SP
7855,-23.322,-46.7036,Franco Da Rocha,SP
7857,-23.3327,-46.7064,Franco Da Rocha,SP
7852,-23.324,-46.7186,Franco Da Rocha,SP
7813,-23.3069,-46.7627,Franco Da Rocha,SP
7856,-23.3219,-46.7015,Franco Da Rocha,SP
7835,-23.3046,-46.7442,Franco Da Rocha,SP
7858,-23.3269,-46.7147,Franco Da Rocha,SP
7844,-23.3042,-46.736,Franco Da Rocha,SP
7836,-23.3039,-46.7414,Franco Da Rocha,SP
7849,-23.3207,-46.7243,Franco Da Rocha,SP
7845,-23.3052,-46.7303,Franco Da Rocha,SP
7867,-23.3152,-46.7768,Franco Da Rocha,SP
7854,-23.3259,-46.7073,Franco Da Rocha,SP
7846,-23.3111,-46.7252,Franco Da Rocha,SP
7842,-23.3137,-46.7281,Franco Da Rocha,SP
7812,-22.9068,-47.0122,Franco Da Rocha,SP
7868,-23.3031,-46.7434,Franco Da Rocha,SP
7811,-23.3154,-46.7783,Franco Da Rocha,SP
7908,-23.2912,-46.7482,Francisco Morato,SP
7995,-23.2949,-46.7268,Francisco Morato,SP
7930,-23.2549,-46.7481,Francisco Morato,SP
7903,-23.2942,-46.7422,Francisco Morato,SP
7902,-23.2899,-46.7436,Francisco Morato,SP
7996,-23.2959,-46.7249,Francisco Morato,SP
7916,-23.2747,-46.7579,Francisco Morato,SP
7985,-23.2854,-46.7111,Francisco Morato,SP
7998,-23.2895,-46.7352,Francisco Morato,SP
7942,-23.2724,-46.7401,Francisco Morato,SP
7936,-23.2632,-46.7403,Francisco Morato,SP
7920,-23.2725,-46.762,Francisco Morato,SP
7911,-23.2839,-46.7517,Francisco Morato,SP
7990,-23.2775,-46.7384,Francisco Morato,SP
7955,-23.2606,-46.7183,Francisco Morato,SP
7952,-23.2725,-46.723,Francisco Morato,SP
7941,-23.2683,-46.7433,Francisco Morato,SP
7906,-23.2971,-46.7433,Francisco Morato,SP
7910,-23.2805,-46.7485,Francisco Morato,SP
7901,-23.2847,-46.7453,Francisco Morato,SP
7943,-23.2631,-46.7381,Francisco Morato,SP
7929,-23.2643,-46.754,Francisco Morato,SP
7909,-23.291,-46.746,Francisco Morato,SP
7917,-23.2769,-46.7534,Francisco Morato,SP
7940,-23.2684,-46.7491,Francisco Morato,SP
7986,-23.2913,-46.7001,Francisco Morato,SP
7915,-23.2807,-46.7634,Francisco Morato,SP
7904,-23.3011,-46.7367,Francisco Morato,SP
7992,-23.2864,-46.7353,Francisco Morato,SP
7980,-23.2814,-46.7368,Francisco Morato,SP
7957,-23.2546,-46.7451,Francisco Morato,SP
7914,-23.2778,-46.7527,Francisco Morato,SP
7913,-23.2889,-46.7594,Francisco Morato,SP
7988,-23.2793,-46.7419,Francisco Morato,SP
7997,-23.2657,-46.7385,Francisco Morato,SP
7907,-23.2948,-46.7502,Francisco Morato,SP
7951,-23.275,-46.7318,Francisco Morato,SP
7989,-23.2975,-46.7147,Francisco Morato,SP
7946,-23.2675,-46.7222,Francisco Morato,SP
7991,-23.2781,-46.7633,Francisco Morato,SP
7950,-23.2778,-46.7635,Francisco Morato,SP
7987,-23.2888,-46.7048,Francisco Morato,SP
7919,-23.2742,-46.7315,Francisco Morato,SP
7944,-23.2655,-46.73,Francisco Morato,SP
7945,-23.2599,-46.7318,Francisco Morato,SP
7912,-23.2905,-46.7557,Francisco Morato,SP
7956,-23.2781,-46.731,Francisco Morato,SP
7905,-23.2896,-46.7629,Francisco Morato,SP
7921,-23.2726,-46.7608,Francisco Morato,SP
7934,-23.2844,-46.7507,Francisco Morato,SP
7953,-23.2656,-46.7258,Francisco Morato,SP
7935,-23.2596,-46.7408,Francisco Morato,SP
8010,-23.4949,-46.4409,São Paulo,SP
8080,-23.4849,-46.4315,Sao Paulo,SP
8030,-23.5,-46.4237,Sao Paulo,SP
8011,-23.4964,-46.4451,São Paulo,SP
8022,-23.4946,-46.4182,Sao Paulo,SP
8041,-23.5154,-46.437,São Paulo,SP
8090,-23.4808,-46.4228,Sao Paulo,SP
8051,-23.5149,-46.4717,Sao Paulo,SP
8071,-23.4884,-46.4553,Sao Paulo,SP
8081,-23.4868,-46.4199,Sao Paulo,SP
8042,-23.5081,-46.4322,Sao Paulo,SP
8032,-23.5212,-46.4189,Sao Paulo,SP
8040,-23.5054,-46.446,Sao Paulo,SP
8050,-23.511,-46.4627,Sao Paulo,SP
8061,-23.5016,-46.4635,Sao Paulo,SP
8031,-23.492,-46.4757,Sao Paulo,SP
8072,-23.4862,-46.4617,Sao Paulo,SP
8060,-23.502,-46.4536,Sao Paulo,SP
8070,-23.4938,-46.4582,Sao Paulo,SP
8062,-23.5112,-46.4741,Sao Paulo,SP
8020,-23.5066,-46.4421,Sao Paulo,SP
8021,-23.5028,-46.4336,Sao Paulo,SP
8150,-23.5254,-46.4095,São Paulo,SP
8121,-23.5044,-46.3825,Sao Paulo,SP
8151,-23.5213,-46.4072,Sao Paulo,SP
8142,-23.5246,-46.3898,Sao Paulo,SP
8140,-23.5001,-46.399,Sao Paulo,SP
8191,-23.481,-46.3838,Sao Paulo,SP
8161,-23.4989,-46.4122,Sao Paulo,SP
8190,-23.4887,-46.395,Sao Paulo,SP
8131,-23.5027,-46.3742,Sao Paulo,SP
8122,-23.4969,-46.3758,Sao Paulo,SP
8130,-23.5076,-46.3708,Sao Paulo,SP
8141,-23.521,-46.3961,Sao Paulo,SP
8143,-23.5172,-46.3981,Sao Paulo,SP
8160,-23.5048,-46.415,São Paulo,SP
8110,-23.4982,-46.4043,Sao Paulo,SP
8111,-23.4979,-46.372,Sao Paulo,SP
8120,-23.5024,-46.3898,Sao Paulo,SP
8132,-23.5092,-46.3756,Sao Paulo,SP
8180,-23.4877,-46.4153,Sao Paulo,SP
8115,-23.4849,-46.3785,Sao Paulo,SP
8152,-23.5123,-46.4072,Sao Paulo,SP
8253,-23.5564,-46.4373,Sao Paulo,SP
8290,-23.551,-46.4485,Sao Paulo,SP
8210,-23.5319,-46.4434,Sao Paulo,SP
8275,-23.5771,-46.4828,Sao Paulo,SP
8241,-23.5191,-46.4349,Sao Paulo,SP
8220,-23.5364,-46.4596,Sao Paulo,SP
8255,-23.5549,-46.4426,Sao Paulo,SP
8257,-23.5541,-46.4298,Sao Paulo,SP
8295,-23.5571,-46.5195,Sao Paulo,SP
8225,-23.5241,-46.4583,Sao Paulo,SP
8230,-23.5166,-46.4475,Sao Paulo,SP
8247,-23.5366,-46.4353,Sao Paulo,SP
8226,-23.5235,-46.4598,Sao Paulo,SP
8235,-23.5212,-46.4657,Sao Paulo,SP
8215,-23.5405,-46.4485,Sao Paulo,SP
8260,-23.5586,-46.4312,Sao Paulo,SP
8285,-23.553,-46.4728,Sao Paulo,SP
8223,-23.5234,-46.4671,Sao Paulo,SP
8245,-23.5297,-46.4292,São Paulo,SP
8246,-23.5314,-46.4393,São Paulo,SP
8270,-23.5634,-46.4597,Sao Paulo,SP
8280,-23.5618,-46.4797,Sao Paulo,SP
